[2026-03-23 23:08:55] [INFO    ] discord.client: logging in using static token
[2026-03-23 23:10:29] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-23 23:10:29] [DEBUG   ] discord.client: Dispatching event message
[2026-03-23 23:10:29] [DEBUG   ] discord.client: Dispatching event command_error
[2026-03-23 23:10:29] [ERROR   ] discord.ext.commands.bot: Ignoring exception in command None
discord.ext.commands.errors.CommandNotFound: Command "starr" is not found
[2026-03-23 23:10:32] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 27, 'op': 0, 'd': {'user_id': '585050925677281308', 'timestamp': 1774287633, 'member': {'user': {'username': 'agentxnova', 'public_flags': 64, 'primary_guild': None, 'id': '585050925677281308', 'global_name': 'Saketh', 'display_name_styles': None, 'display_name': 'Saketh', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '1116a5b4a3f270f1a56777cf99e51324'}, 'roles': ['1404878338027421787'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-08-12T18:31:47.956000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1462781148722630827', 'guild_id': '1283805186862616697'}}
[2026-03-23 23:10:32] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-23 23:10:32] [DEBUG   ] discord.client: Dispatching event typing
[2026-03-23 23:10:32] [DEBUG   ] discord.client: Dispatching event raw_typing
[2026-03-23 23:10:33] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 28, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-03-23T17:40:34.007000+00:00', 'pinned': False, 'nonce': '1485694753197522944', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1404878338027421787'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-08-12T18:31:47.956000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1485694761464500465', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!start', 'components': [], 'channel_type': 0, 'channel_id': '1462781148722630827', 'author': {'username': 'agentxnova', 'public_flags': 64, 'primary_guild': None, 'id': '585050925677281308', 'global_name': 'Saketh', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '1116a5b4a3f270f1a56777cf99e51324'}, 'attachments': [], 'guild_id': '1283805186862616697'}}
[2026-03-23 23:10:33] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-23 23:10:33] [DEBUG   ] discord.client: Dispatching event message
[2026-03-23 23:10:33] [DEBUG   ] discord.client: Dispatching event command
[2026-03-23 23:10:34] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 29, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-03-23T17:40:34.980000+00:00', 'pinned': False, 'nonce': '12060944189633141243', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1463563447617720323'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-01-21T15:58:37.725000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1485694765545689218', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'What do you want to do?', 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'style': 1, 'label': 'Mark Attendance', 'id': 2, 'custom_id': '43dc99cf82df02facb4c3d98bebaf784'}, {'type': 2, 'style': 2, 'label': "Today's Attendance", 'id': 3, 'custom_id': 'cacd5fdbca80372631ed450ec678679a'}, {'type': 2, 'style': 4, 'label': 'Low Attendance', 'id': 4, 'custom_id': '286b7d654d70b09b176f0f2c4707350a'}, {'type': 2, 'style': 2, 'label': 'Student Statistics', 'id': 5, 'custom_id': 'f2d50a7113684b63eab43c81c825e0d7'}]}], 'channel_type': 0, 'channel_id': '1462781148722630827', 'author': {'username': 'AttendanceBot', 'public_flags': 0, 'primary_guild': None, 'id': '1462545872079421440', 'global_name': None, 'display_name_styles': None, 'discriminator': '4362', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '4997740e797dd1572fa9d73cdb819a1a'}, 'attachments': [], 'guild_id': '1283805186862616697'}}
[2026-03-23 23:10:34] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-23 23:10:34] [DEBUG   ] discord.client: Dispatching event message
[2026-03-23 23:10:34] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1462781148722630827/messages with {"content":"What do you want to do?","components":[{"type":1,"components":[{"type":2,"style":1,"disabled":false,"label":"Mark Attendance","custom_id":"43dc99cf82df02facb4c3d98bebaf784"},{"type":2,"style":2,"disabled":false,"label":"Today's Attendance","custom_id":"cacd5fdbca80372631ed450ec678679a"},{"type":2,"style":4,"disabled":false,"label":"Low Attendance","custom_id":"286b7d654d70b09b176f0f2c4707350a"},{"type":2,"style":2,"disabled":false,"label":"Student Statistics","custom_id":"f2d50a7113684b63eab43c81c825e0d7"}]}],"nonce":"12060944189633141243","enforce_nonce":true,"tts":false} has returned 200
[2026-03-23 23:10:34] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1462781148722630827/messages has received {'type': 0, 'content': 'What do you want to do?', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2026-03-23T17:40:34.980000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'id': 2, 'custom_id': '43dc99cf82df02facb4c3d98bebaf784', 'style': 1, 'label': 'Mark Attendance'}, {'type': 2, 'id': 3, 'custom_id': 'cacd5fdbca80372631ed450ec678679a', 'style': 2, 'label': "Today's Attendance"}, {'type': 2, 'id': 4, 'custom_id': '286b7d654d70b09b176f0f2c4707350a', 'style': 4, 'label': 'Low Attendance'}, {'type': 2, 'id': 5, 'custom_id': 'f2d50a7113684b63eab43c81c825e0d7', 'style': 2, 'label': 'Student Statistics'}]}], 'id': '1485694765545689218', 'channel_id': '1462781148722630827', 'author': {'id': '1462545872079421440', 'username': 'AttendanceBot', 'avatar': '4997740e797dd1572fa9d73cdb819a1a', 'discriminator': '4362', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '12060944189633141243'}
[2026-03-23 23:10:34] [DEBUG   ] discord.client: Dispatching event command_completion
[2026-03-23 23:10:36] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'INTERACTION_CREATE', 's': 30, 'op': 0, 'd': {'version': 1, 'type': 3, 'token': 'aW50ZXJhY3Rpb246MTQ4NTY5NDc3NDM3NDU2Nzk0NjpqRThMYjhDMU1GZ21ENFJ0cmlScVR0UlZ1TE9JWTB3Q1oxanR1ZGQwWnJabTMzZEdranFHZVAyWGRPcGZEVlF0NEZHRUF3T0w5UkN1clBsWXI3cFhDeE1oalhnNm5yVmRJR3NKSVVyZVQ1NTF5ZURKM05aY1hudzlkNUg4YU13aw', 'message': {'type': 0, 'tts': False, 'timestamp': '2026-03-23T17:40:34.980000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1485694765545689218', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'What do you want to do?', 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'style': 1, 'label': 'Mark Attendance', 'id': 2, 'custom_id': '43dc99cf82df02facb4c3d98bebaf784'}, {'type': 2, 'style': 2, 'label': "Today's Attendance", 'id': 3, 'custom_id': 'cacd5fdbca80372631ed450ec678679a'}, {'type': 2, 'style': 4, 'label': 'Low Attendance', 'id': 4, 'custom_id': '286b7d654d70b09b176f0f2c4707350a'}, {'type': 2, 'style': 2, 'label': 'Student Statistics', 'id': 5, 'custom_id': 'f2d50a7113684b63eab43c81c825e0d7'}]}], 'channel_id': '1462781148722630827', 'author': {'username': 'AttendanceBot', 'public_flags': 0, 'primary_guild': None, 'id': '1462545872079421440', 'global_name': None, 'display_name_styles': None, 'discriminator': '4362', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '4997740e797dd1572fa9d73cdb819a1a'}, 'attachments': []}, 'member': {'user': {'username': 'agentxnova', 'public_flags': 64, 'primary_guild': None, 'id': '585050925677281308', 'global_name': 'Saketh', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '1116a5b4a3f270f1a56777cf99e51324'}, 'unusual_dm_activity_until': None, 'roles': ['1404878338027421787'], 'premium_since': None, 'permissions': '1694319873871441', 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-08-12T18:31:47.956000+00:00', 'flags': 0, 'display_name_styles': None, 'deaf': False, 'communication_disabled_until': None, 'collectibles': None, 'banner': None, 'avatar': None}, 'locale': 'en-US', 'id': '1485694774374567946', 'guild_locale': 'en-US', 'guild_id': '1283805186862616697', 'guild': {'locale': 'en-US', 'id': '1283805186862616697', 'features': ['NEWS', 'SOUNDBOARD', 'GUESTS_ENABLED', 'COMMUNITY']}, 'entitlements': [], 'entitlement_sku_ids': [], 'data': {'id': 2, 'custom_id': '43dc99cf82df02facb4c3d98bebaf784', 'component_type': 2}, 'context': 0, 'channel_id': '1462781148722630827', 'channel': {'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 9, 'permissions': '1694319873871441', 'parent_id': '1462780941696106577', 'nsfw': False, 'name': 'attendance-griet', 'last_message_id': '1485694765545689218', 'id': '1462781148722630827', 'guild_id': '1283805186862616697', 'flags': 0}, 'authorizing_integration_owners': {'0': '1283805186862616697'}, 'attachment_size_limit': 10485760, 'application_id': '1462545872079421440', 'app_permissions': '8520104970550849'}}
[2026-03-23 23:10:36] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-23 23:10:36] [DEBUG   ] discord.client: Dispatching event interaction
[2026-03-23 23:10:37] [DEBUG   ] discord.webhook.async_: Webhook ID 1485694774374567946 with POST https://discord.com/api/v10/interactions/1485694774374567946/aW50ZXJhY3Rpb246MTQ4NTY5NDc3NDM3NDU2Nzk0NjpqRThMYjhDMU1GZ21ENFJ0cmlScVR0UlZ1TE9JWTB3Q1oxanR1ZGQwWnJabTMzZEdranFHZVAyWGRPcGZEVlF0NEZHRUF3T0w5UkN1clBsWXI3cFhDeE1oalhnNm5yVmRJR3NKSVVyZVQ1NTF5ZURKM05aY1hudzlkNUg4YU13aw/callback has returned status code 200
[2026-03-23 23:10:38] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 31, 'op': 0, 'd': {'webhook_id': '1462545872079421440', 'type': 19, 'tts': False, 'timestamp': '2026-03-23T17:40:38.627000+00:00', 'pinned': False, 'message_reference': {'type': 0, 'message_id': '1485694765545689218', 'guild_id': '1283805186862616697', 'channel_id': '1462781148722630827'}, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1463563447617720323'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-01-21T15:58:37.725000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'interaction_metadata': {'user': {'username': 'agentxnova', 'public_flags': 64, 'primary_guild': None, 'id': '585050925677281308', 'global_name': 'Saketh', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '1116a5b4a3f270f1a56777cf99e51324'}, 'type': 3, 'original_response_message_id': '1485694765545689218', 'interacted_message_id': '1485694765545689218', 'id': '1485694774374567946', 'authorizing_integration_owners': {'0': '1283805186862616697'}}, 'id': '1485694780842442902', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'Select absentees for **machine-learning-operations** (Part 1/2):', 'components': [{'type': 1, 'id': 1, 'components': [{'type': 3, 'placeholder': 'Choose absentees (select none = all present)', 'options': [{'value': '60', 'label': '60 - Shreya Kembhavi'}, {'value': '62', 'label': '62 - K Sai Nandhan'}, {'value': '65', 'label': '65 - Akhil V'}, {'value': '67', 'label': '67 - Dyapa Hansika'}, {'value': '68', 'label': '68 - Javvaji Sahasrika'}, {'value': '69', 'label': '69 - Sevitha'}, {'value': '71', 'label': '71 - S Kaushik'}, {'value': '74', 'label': '74 - K.Manoj kumar'}, {'value': '78', 'label': '78 - P. MAHATHI'}, {'value': '80', 'label': '80 - Mahitha Bandaru'}, {'value': '84', 'label': '84 - AVASARALA GOPIKA SRI VAISHNAVI'}, {'value': '90', 'label': '90 - E SATWIK GOUD'}, {'value': '91', 'label': '91 - Meada Mohith'}, {'value': '92', 'label': '92 - CHANDA KUSHAL RAJ'}, {'value': '99', 'label': '99 - Nathan'}, {'value': '101', 'label': '101 - Shanmukh Mannava'}, {'value': '103', 'label': '103 - A. V. N. S Vijayaditya'}, {'value': '104', 'label': '104 - P Jayanth Anand'}, {'value': '109', 'label': '109 - Vedik Prasad Vallurupalli'}, {'value': '110', 'label': '110 - Adhvaith Mutyam'}, {'value': '117', 'label': '117 - Shubhanu Ojha'}, {'value': '134', 'label': '134 - Akshay.s'}, {'value': '135', 'label': '135 - T Kashyap kethan'}, {'value': '144', 'label': '144 - Parineetha K'}, {'value': '145', 'label': '145 - P.Manaswini'}], 'min_values': 0, 'max_values': 25, 'id': 2, 'custom_id': '8bd4b27d65b23aa9be4610aa930117b3'}]}], 'channel_type': 0, 'channel_id': '1462781148722630827', 'author': {'username': 'AttendanceBot', 'public_flags': 0, 'primary_guild': None, 'id': '1462545872079421440', 'global_name': None, 'display_name_styles': None, 'discriminator': '4362', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '4997740e797dd1572fa9d73cdb819a1a'}, 'attachments': [], 'application_id': '1462545872079421440', 'guild_id': '1283805186862616697'}}
[2026-03-23 23:10:38] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-23 23:10:38] [DEBUG   ] discord.client: Dispatching event message
[2026-03-23 23:10:38] [DEBUG   ] discord.webhook.async_: Webhook ID 1462545872079421440 with POST https://discord.com/api/v10/webhooks/1462545872079421440/aW50ZXJhY3Rpb246MTQ4NTY5NDc3NDM3NDU2Nzk0NjpqRThMYjhDMU1GZ21ENFJ0cmlScVR0UlZ1TE9JWTB3Q1oxanR1ZGQwWnJabTMzZEdranFHZVAyWGRPcGZEVlF0NEZHRUF3T0w5UkN1clBsWXI3cFhDeE1oalhnNm5yVmRJR3NKSVVyZVQ1NTF5ZURKM05aY1hudzlkNUg4YU13aw has returned status code 200
[2026-03-23 23:10:38] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 32, 'op': 0, 'd': {'webhook_id': '1462545872079421440', 'type': 19, 'tts': False, 'timestamp': '2026-03-23T17:40:39.268000+00:00', 'pinned': False, 'message_reference': {'type': 0, 'message_id': '1485694765545689218', 'guild_id': '1283805186862616697', 'channel_id': '1462781148722630827'}, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1463563447617720323'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-01-21T15:58:37.725000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'interaction_metadata': {'user': {'username': 'agentxnova', 'public_flags': 64, 'primary_guild': None, 'id': '585050925677281308', 'global_name': 'Saketh', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '1116a5b4a3f270f1a56777cf99e51324'}, 'type': 3, 'original_response_message_id': '1485694765545689218', 'interacted_message_id': '1485694765545689218', 'id': '1485694774374567946', 'authorizing_integration_owners': {'0': '1283805186862616697'}}, 'id': '1485694783530864740', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'Select absentees for **machine-learning-operations** (Part 2/2):', 'components': [{'type': 1, 'id': 1, 'components': [{'type': 3, 'placeholder': 'Choose absentees (select none = all present)', 'options': [{'value': '147', 'label': '147 - Chiruvolu Sri Sudhakar Sai Tejas'}, {'value': '149', 'label': '149 - hasini'}, {'value': '151', 'label': '151 - Bandaru Neha'}, {'value': '153', 'label': '153 - Dhanalaxmi Kulkarni'}], 'min_values': 0, 'max_values': 4, 'id': 2, 'custom_id': 'ea38df97bdc1906d2b37538a64c96cc5'}]}], 'channel_type': 0, 'channel_id': '1462781148722630827', 'author': {'username': 'AttendanceBot', 'public_flags': 0, 'primary_guild': None, 'id': '1462545872079421440', 'global_name': None, 'display_name_styles': None, 'discriminator': '4362', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '4997740e797dd1572fa9d73cdb819a1a'}, 'attachments': [], 'application_id': '1462545872079421440', 'guild_id': '1283805186862616697'}}
[2026-03-23 23:10:38] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-23 23:10:38] [DEBUG   ] discord.client: Dispatching event message
[2026-03-23 23:10:38] [DEBUG   ] discord.webhook.async_: Webhook ID 1462545872079421440 with POST https://discord.com/api/v10/webhooks/1462545872079421440/aW50ZXJhY3Rpb246MTQ4NTY5NDc3NDM3NDU2Nzk0NjpqRThMYjhDMU1GZ21ENFJ0cmlScVR0UlZ1TE9JWTB3Q1oxanR1ZGQwWnJabTMzZEdranFHZVAyWGRPcGZEVlF0NEZHRUF3T0w5UkN1clBsWXI3cFhDeE1oalhnNm5yVmRJR3NKSVVyZVQ1NTF5ZURKM05aY1hudzlkNUg4YU13aw has returned status code 200
[2026-03-23 23:10:40] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 33, 'op': 0, 'd': {'webhook_id': '1462545872079421440', 'type': 19, 'tts': False, 'timestamp': '2026-03-23T17:40:41.093000+00:00', 'pinned': False, 'message_reference': {'type': 0, 'message_id': '1485694765545689218', 'guild_id': '1283805186862616697', 'channel_id': '1462781148722630827'}, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1463563447617720323'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-01-21T15:58:37.725000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'interaction_metadata': {'user': {'username': 'agentxnova', 'public_flags': 64, 'primary_guild': None, 'id': '585050925677281308', 'global_name': 'Saketh', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '1116a5b4a3f270f1a56777cf99e51324'}, 'type': 3, 'original_response_message_id': '1485694765545689218', 'interacted_message_id': '1485694765545689218', 'id': '1485694774374567946', 'authorizing_integration_owners': {'0': '1283805186862616697'}}, 'id': '1485694791185596529', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': "✅ Once you've made your selections above, click **Submit** to record attendance:", 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'style': 3, 'label': 'Submit Attendance', 'id': 2, 'custom_id': 'c07a6b76e5dcff52ae1bc90e97d652b6'}]}], 'channel_type': 0, 'channel_id': '1462781148722630827', 'author': {'username': 'AttendanceBot', 'public_flags': 0, 'primary_guild': None, 'id': '1462545872079421440', 'global_name': None, 'display_name_styles': None, 'discriminator': '4362', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '4997740e797dd1572fa9d73cdb819a1a'}, 'attachments': [], 'application_id': '1462545872079421440', 'guild_id': '1283805186862616697'}}
[2026-03-23 23:10:40] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-23 23:10:40] [DEBUG   ] discord.client: Dispatching event message
[2026-03-23 23:10:41] [DEBUG   ] discord.webhook.async_: Webhook ID 1462545872079421440 with POST https://discord.com/api/v10/webhooks/1462545872079421440/aW50ZXJhY3Rpb246MTQ4NTY5NDc3NDM3NDU2Nzk0NjpqRThMYjhDMU1GZ21ENFJ0cmlScVR0UlZ1TE9JWTB3Q1oxanR1ZGQwWnJabTMzZEdranFHZVAyWGRPcGZEVlF0NEZHRUF3T0w5UkN1clBsWXI3cFhDeE1oalhnNm5yVmRJR3NKSVVyZVQ1NTF5ZURKM05aY1hudzlkNUg4YU13aw has returned status code 200
[2026-03-23 23:11:00] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 33.
[2026-03-23 23:11:00] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-03-23 23:11:18] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'INTERACTION_CREATE', 's': 34, 'op': 0, 'd': {'version': 1, 'type': 3, 'token': 'aW50ZXJhY3Rpb246MTQ4NTY5NDk0OTExNzc4ODI1MDoweG4yY3pRNng2dTVxTU5VYkRkeTFGU3FOUldYYmN0ZDRnVFlNcTJORFBmNzFJaE5mT3ZET0dEcU55U21JQ2NPZ0JJWE1vQW9McmJRZEkxaEc3OHJ2Z3R0emF5alpMTzFVNGdoWkcxbVViM3l5NE11VnNZVjJCTDBUNVBsREp1RQ', 'message': {'webhook_id': '1462545872079421440', 'type': 19, 'tts': False, 'timestamp': '2026-03-23T17:40:38.627000+00:00', 'pinned': False, 'message_reference': {'type': 0, 'message_id': '1485694765545689218', 'guild_id': '1283805186862616697', 'channel_id': '1462781148722630827'}, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'interaction_metadata': {'user': {'username': 'agentxnova', 'public_flags': 64, 'primary_guild': None, 'id': '585050925677281308', 'global_name': 'Saketh', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '1116a5b4a3f270f1a56777cf99e51324'}, 'type': 3, 'original_response_message_id': '1485694765545689218', 'interacted_message_id': '1485694765545689218', 'id': '1485694774374567946', 'authorizing_integration_owners': {'0': '1283805186862616697'}}, 'id': '1485694780842442902', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'Select absentees for **machine-learning-operations** (Part 1/2):', 'components': [{'type': 1, 'id': 1, 'components': [{'type': 3, 'placeholder': 'Choose absentees (select none = all present)', 'options': [{'value': '60', 'label': '60 - Shreya Kembhavi'}, {'value': '62', 'label': '62 - K Sai Nandhan'}, {'value': '65', 'label': '65 - Akhil V'}, {'value': '67', 'label': '67 - Dyapa Hansika'}, {'value': '68', 'label': '68 - Javvaji Sahasrika'}, {'value': '69', 'label': '69 - Sevitha'}, {'value': '71', 'label': '71 - S Kaushik'}, {'value': '74', 'label': '74 - K.Manoj kumar'}, {'value': '78', 'label': '78 - P. MAHATHI'}, {'value': '80', 'label': '80 - Mahitha Bandaru'}, {'value': '84', 'label': '84 - AVASARALA GOPIKA SRI VAISHNAVI'}, {'value': '90', 'label': '90 - E SATWIK GOUD'}, {'value': '91', 'label': '91 - Meada Mohith'}, {'value': '92', 'label': '92 - CHANDA KUSHAL RAJ'}, {'value': '99', 'label': '99 - Nathan'}, {'value': '101', 'label': '101 - Shanmukh Mannava'}, {'value': '103', 'label': '103 - A. V. N. S Vijayaditya'}, {'value': '104', 'label': '104 - P Jayanth Anand'}, {'value': '109', 'label': '109 - Vedik Prasad Vallurupalli'}, {'value': '110', 'label': '110 - Adhvaith Mutyam'}, {'value': '117', 'label': '117 - Shubhanu Ojha'}, {'value': '134', 'label': '134 - Akshay.s'}, {'value': '135', 'label': '135 - T Kashyap kethan'}, {'value': '144', 'label': '144 - Parineetha K'}, {'value': '145', 'label': '145 - P.Manaswini'}], 'min_values': 0, 'max_values': 25, 'id': 2, 'custom_id': '8bd4b27d65b23aa9be4610aa930117b3'}]}], 'channel_id': '1462781148722630827', 'author': {'username': 'AttendanceBot', 'public_flags': 0, 'primary_guild': None, 'id': '1462545872079421440', 'global_name': None, 'display_name_styles': None, 'discriminator': '4362', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '4997740e797dd1572fa9d73cdb819a1a'}, 'attachments': [], 'application_id': '1462545872079421440'}, 'member': {'user': {'username': 'agentxnova', 'public_flags': 64, 'primary_guild': None, 'id': '585050925677281308', 'global_name': 'Saketh', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '1116a5b4a3f270f1a56777cf99e51324'}, 'unusual_dm_activity_until': None, 'roles': ['1404878338027421787'], 'premium_since': None, 'permissions': '1694319873871441', 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-08-12T18:31:47.956000+00:00', 'flags': 0, 'display_name_styles': None, 'deaf': False, 'communication_disabled_until': None, 'collectibles': None, 'banner': None, 'avatar': None}, 'locale': 'en-US', 'id': '1485694949117788250', 'guild_locale': 'en-US', 'guild_id': '1283805186862616697', 'guild': {'locale': 'en-US', 'id': '1283805186862616697', 'features': ['NEWS', 'SOUNDBOARD', 'COMMUNITY', 'GUESTS_ENABLED']}, 'entitlements': [], 'entitlement_sku_ids': [], 'data': {'values': ['62', '60', '65', '69', '91', '92', '103', '109', '117', '135', '134'], 'id': 2, 'custom_id': '8bd4b27d65b23aa9be4610aa930117b3', 'component_type': 3}, 'context': 0, 'channel_id': '1462781148722630827', 'channel': {'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 9, 'permissions': '1694319873871441', 'parent_id': '1462780941696106577', 'nsfw': False, 'name': 'attendance-griet', 'last_message_id': '1485694791185596529', 'id': '1462781148722630827', 'guild_id': '1283805186862616697', 'flags': 0}, 'authorizing_integration_owners': {'0': '1283805186862616697'}, 'attachment_size_limit': 10485760, 'application_id': '1462545872079421440', 'app_permissions': '8520104970550849'}}
[2026-03-23 23:11:18] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-23 23:11:18] [DEBUG   ] discord.client: Dispatching event interaction
[2026-03-23 23:11:18] [DEBUG   ] discord.webhook.async_: Webhook ID 1485694949117788250 with POST https://discord.com/api/v10/interactions/1485694949117788250/aW50ZXJhY3Rpb246MTQ4NTY5NDk0OTExNzc4ODI1MDoweG4yY3pRNng2dTVxTU5VYkRkeTFGU3FOUldYYmN0ZDRnVFlNcTJORFBmNzFJaE5mT3ZET0dEcU55U21JQ2NPZ0JJWE1vQW9McmJRZEkxaEc3OHJ2Z3R0emF5alpMTzFVNGdoWkcxbVViM3l5NE11VnNZVjJCTDBUNVBsREp1RQ/callback has returned status code 200
